WKT,
"POLYGON ((-761459.134367471 -1039610.90591137,-761375.82594577 -1038446.58738544,-760861.276800984 -1038773.64689998,-760159.097061926 -1039632.04744125,-758789.964139092 -1039633.48917766,-758435.433254245 -1038966.69952728,-756085.127871906 -1037486.59176898,-754580.198738296 -1037193.8208152,-754033.976693809 -1036323.45322379,-752485.946473355 -1035206.84304281,-752191.578984904 -1034322.28783761,-752421.55168446 -1033280.39078045,-752096.250648143 -1032616.65238791,-752722.591859249 -1032691.91338359,-751931.106520048 -1032339.54658812,-750882.719868571 -1032203.4743242,-750859.832401564 -1032658.16023964,-751401.90734568 -1033336.32698326,-751187.997371343 -1034384.014542,-751586.731818608 -1035646.61351969,-752117.799085237 -1036266.39731595,-753275.462757752 -1036992.67454935,-754628.573369779 -1039149.31276341,-755070.009767422 -1039255.3376694,-755333.505768538 -1039093.90235663,-755439.530674527 -1038652.46595899,-755256.255214914 -1038245.91434143,-757580.04297309 -1039609.78909485,-756188.72409601 -1040039.69560804,-755455.228151332 -1040807.21210109,-753129.754385277 -1041795.24582595,-750860.155210318 -1041784.97003239,-750389.473115616 -1041171.4741058,-748852.031147452 -1041389.30497721,-748019.239236138 -1040944.82066556,-747145.386233026 -1041233.4047952,-745276.161709818 -1040939.0380972,-744518.20793034 -1041265.74665776,-743719.220263519 -1041213.83477441,-744728.381661983 -1040239.26142931,-744967.329173328 -1039587.18830355,-744734.552043067 -1038779.82575701,-744342.738468505 -1038303.92560955,-744709.904060534 -1037653.64502375,-744675.280371257 -1037162.29837444,-744220.66420755 -1036480.34099406,-743581.493936578 -1034014.53395978,-744722.194128963 -1033881.69126114,-746054.855264628 -1034089.48917422,-746663.878228848 -1033798.39226182,-747014.264461308 -1033127.59593801,-746784.199919217 -1032228.02054323,-746242.945002978 -1031774.91981221,-745485.134634262 -1031498.98341274,-745064.392425475 -1030854.85256997,-744121.039261922 -1031161.31418073,-744157.198358996 -1031307.2592647,-744816.785411909 -1032251.41156718,-745905.337370606 -1032758.36488944,-745954.640498438 -1033064.20394081,-744732.836881016 -1032877.22917085,-743224.134463382 -1033064.08150747,-742704.708132358 -1033460.72441456,-742537.036629634 -1033927.15879363,-743267.74655353 -1036816.24023325,-743705.897951818 -1037464.00487587,-743423.04991855 -1037845.65986977,-743323.815710256 -1038375.79383673,-743938.96620464 -1039601.34310904,-743337.473690102 -1040268.65922362,-742639.931695985 -1040039.37334202,-741109.142987836 -1040115.0718593,-740110.636246137 -1039854.74091135,-738210.596022527 -1040621.34390009,-737637.397576482 -1040453.90376091,-735542.10300693 -1040552.88955575,-735028.234330769 -1040837.3060693,-733365.104099445 -1041286.21217439,-732808.605086508 -1041640.34983013,-732123.849832876 -1041309.47741002,-732431.826707773 -1041118.88650263,-732487.011097953 -1040638.81012265,-733153.076902503 -1039961.34583063,-733100.210383862 -1038922.79783674,-733577.547196128 -1038588.16341807,-734390.705351826 -1038430.32733866,-734997.191805929 -1037905.91752523,-735275.174965358 -1038159.45782264,-735740.146507301 -1038092.5652467,-736154.949519487 -1037135.61966339,-735840.103998489 -1036677.84205354,-735726.259619017 -1035997.41588146,-734561.617355902 -1034247.3006265,-734202.899977664 -1033142.49765701,-734965.4119805 -1032090.86877889,-735093.069043085 -1031402.57695765,-734983.787536253 -1030482.29568566,-735545.223051451 -1029502.885503,-734499.417682771 -1029301.72990242,-733974.121200309 -1030392.52812524,-733548.847315297 -1030667.03137183,-733547.364376577 -1031121.01944959,-734061.240601162 -1031567.98399815,-733923.364699474 -1031921.42835315,-733298.938793779 -1032531.29903529,-733195.145318219 -1033165.57363142,-733638.985371405 -1034638.20350132,-734809.631950737 -1036422.64345508,-733909.09374979 -1037536.32713334,-733245.121922461 -1037625.61273897,-732329.325485796 -1038280.95048966,-732056.647005462 -1038846.03239523,-732184.693259605 -1039606.19451083,-730804.261947675 -1040598.81170488,-730644.869947979 -1041307.2412987,-727602.268593336 -1040940.77419963,-726191.695409124 -1040373.88722252,-723948.483844014 -1040117.6640666,-722968.969493368 -1039643.7265519,-722896.717182274 -1039334.49697051,-722505.583939998 -1039097.32092203,-721096.868316632 -1039031.93200541,-720672.655632653 -1040032.50978123,-721787.556810328 -1040075.62839198,-722457.62398811 -1040632.43982281,-723627.19521809 -1041071.03525697,-725974.972663531 -1041355.30947257,-727396.574060794 -1041923.85278209,-729959.646460908 -1042326.68607311,-731561.813071024 -1042175.03777544,-732868.109618315 -1042671.06001904,-733713.751934036 -1042236.69445383,-735820.285913807 -1041545.33178013,-737585.756167842 -1041503.60619086,-736377.563398091 -1041941.10602308,-735729.608167169 -1041950.10576924,-734835.537355601 -1042491.55091008,-733920.573567653 -1042573.30900256,-733071.077040411 -1043318.2623562,-730529.665272991 -1044778.01532543,-725064.09538188 -1044913.83435107,-722052.315188698 -1046028.36930687,-721420.763282009 -1046581.64312612,-721012.612188006 -1047279.49972105,-719295.601334838 -1046980.65716683,-717908.861746931 -1047026.02388159,-718224.669608038 -1048017.84064116,-719232.557669231 -1047987.87434461,-721113.380265992 -1048297.21622843,-721703.478330743 -1048020.85018668,-722407.295636843 -1047018.00804779,-725147.587016087 -1045926.38265052,-730710.49709796 -1045802.00971127,-732255.76005103 -1044981.98903424,-733954.835991355 -1044596.64260281,-734564.268262243 -1044293.83078755,-734332.731782314 -1044877.15236716,-734473.06852944 -1045473.25927092,-734694.76969893 -1045704.56562475,-735014.416897423 -1045827.69664302,-735999.939453256 -1045520.41055531,-736070.603265783 -1045779.13793891,-735557.541173025 -1047066.29611122,-735240.78423228 -1047152.12589529,-734983.280288779 -1046850.46587274,-735110.035272463 -1046403.4651464,-734855.485197561 -1046036.02162799,-733981.00048294 -1046129.24875456,-733482.628876402 -1046754.8019165,-733525.598990969 -1047619.85722961,-730903.885525091 -1050515.61942174,-730346.909447073 -1051592.47769143,-728870.949283746 -1052902.10276467,-727847.993040249 -1053533.66146752,-727558.659347684 -1054076.09467933,-727124.678697399 -1054296.69591523,-726316.581150454 -1055239.837707,-726145.625107173 -1055759.51062461,-726409.13854113 -1057327.71485882,-727536.275931647 -1058690.2736095,-727727.796012743 -1059336.08410151,-727131.262575761 -1059633.01797553,-726896.975905497 -1060016.34005702,-728840.042523999 -1060362.95346283,-728471.191630826 -1060079.25017437,-728743.994763686 -1059447.42218085,-728588.398158263 -1058521.00279425,-727440.339556837 -1057139.47973502,-727178.811661793 -1055758.76913891,-728283.338233077 -1054781.91334372,-728598.520303454 -1054212.06956008,-729544.023020712 -1053652.31914555,-731128.023883006 -1052238.37232892,-731603.555497666 -1051260.80117408,-732268.605100754 -1050561.51107064,-732525.916393308 -1050372.43387138,-732923.946030948 -1050518.63593567,-733207.310356244 -1050395.36322189,-733379.206088727 -1050001.4193537,-733225.399510896 -1049591.78144428,-733937.953608307 -1048577.35160072,-734149.975147618 -1048405.74275358,-735874.829930454 -1048043.28606991,-736561.363617994 -1047399.60636245,-737920.240560043 -1047046.3573501,-738714.135436937 -1047229.32241807,-738972.462999951 -1047831.78979622,-740270.257791183 -1048850.41082221,-740477.611357665 -1049254.04766401,-740805.491954155 -1049489.94738435,-742056.256283754 -1049712.60913348,-743886.600748168 -1049654.97927539,-744716.542045523 -1050128.38889777,-745002.488456185 -1050900.99761902,-744870.765485958 -1052930.88496258,-744298.544661777 -1052975.94035076,-744068.176093881 -1053516.70076512,-744359.543598145 -1053864.85640749,-745089.448404667 -1053927.01151567,-745545.931464242 -1054715.68162213,-745585.527459004 -1055608.27379327,-746157.264111995 -1057440.93652852,-746125.527041181 -1058424.62513834,-746343.021201176 -1059072.75444782,-746852.520209794 -1059420.15698087,-748060.343081074 -1059655.74067272,-747869.820285461 -1061134.81934941,-746830.081599696 -1062339.9972927,-746563.11626302 -1063179.57049458,-746549.637984132 -1063770.3319686,-747561.651918187 -1063703.97455687,-747772.837834277 -1062793.47531083,-748757.330070747 -1063356.29942743,-749782.662118233 -1062777.3583761,-748713.286568832 -1062243.07874752,-749053.242531278 -1061438.81657628,-748946.010196204 -1059163.51889488,-748360.638154849 -1058585.32872,-747170.687120715 -1058464.64371873,-747235.666039676 -1057761.55553604,-746575.012275178 -1055453.30795,-746535.589062426 -1054531.20991472,-745900.50764863 -1053061.18172146,-745922.815519601 -1051774.79305325,-746921.995334517 -1053109.3427419,-748444.264686588 -1054358.7789728,-749301.973501127 -1055007.03830459,-750491.926013996 -1055274.92474568,-751101.255391475 -1055861.91067113,-751184.717778612 -1056311.23300921,-750927.236273859 -1057006.95725933,-750900.026573449 -1057705.84293835,-751101.18202665 -1058145.05404856,-751940.961617042 -1059024.80271868,-753987.082730343 -1059722.86811213,-755225.443834848 -1059965.0945539,-755781.427797659 -1059052.68828177,-754234.050969796 -1058746.87202895,-752386.470673144 -1058086.50242058,-751888.854846909 -1057459.36806726,-752210.827862617 -1056374.9021962,-751953.722274437 -1055296.5367072,-750999.957126137 -1054390.17305461,-749871.217088749 -1054158.98831923,-749599.200513861 -1053946.74723484,-749579.974369674 -1053729.41298882,-750319.742660836 -1052730.74564071,-750311.416844759 -1051768.15672688,-749926.369333046 -1051527.64521453,-749505.466183388 -1051697.78607517,-749332.565786437 -1052451.76954203,-748695.539598142 -1053206.27490091,-747774.570414579 -1052398.06894842,-746854.291534564 -1051302.10135395,-746367.435548936 -1049388.25393646,-745596.429940677 -1048626.33631705,-746019.143276463 -1048360.04181667,-747079.334218777 -1048123.93434464,-747592.343207986 -1048223.9045196,-747818.741989753 -1048445.18654703,-749126.515931914 -1048961.9643506,-749887.528197968 -1048989.77189414,-751267.960262263 -1048753.69906251,-751959.896305816 -1048393.83551817,-753016.467255008 -1048837.18218944,-754318.88927531 -1048937.36210448,-754829.495512788 -1048721.23699813,-755415.952192991 -1048141.51397633,-756022.532817241 -1047055.11273278,-756297.500725907 -1047047.28429899,-756788.292517093 -1048140.43674321,-757209.996084893 -1048449.41233736,-757285.276470394 -1049029.67058148,-756610.852357734 -1049765.66857584,-756469.755099314 -1050212.76060719,-756945.596854875 -1052488.5130035,-757595.62010673 -1053253.94645761,-757931.437332199 -1052129.29706673,-757677.05337961 -1051456.69553479,-757546.755778823 -1050273.0858764,-758234.397202051 -1049387.21197395,-758493.843222509 -1049340.70474498,-759054.562260226 -1048001.62766531,-759329.637191483 -1047696.17828363,-758892.107701128 -1047315.7568572,-758590.521479611 -1047383.11599765,-758281.137622996 -1047696.92611987,-757629.642047284 -1047534.94369197,-757196.388610874 -1046611.76219453,-758510.339493935 -1044384.92911234,-758597.16379291 -1043627.83246649,-758264.223456964 -1042997.27598032,-757478.142442852 -1042648.01796773,-756832.249429667 -1041280.80550102,-757957.380678303 -1040581.28032628,-760465.526848947 -1040602.21632847,-760980.355910819 -1040255.74575001,-761459.134367471 -1039610.90591137),(-756361.064728634 -1042708.67138226,-756758.351229406 -1043354.35021939,-757582.260489127 -1043784.53343752,-757562.330934353 -1044002.83097603,-756404.979005493 -1046000.15414059,-755405.567894212 -1046238.34728651,-754640.401571919 -1047503.5374167,-754207.17343639 -1047930.52911388,-753183.450544612 -1047847.44627495,-751952.778333379 -1047386.44915083,-751031.754408315 -1047768.59313585,-749252.802351941 -1047965.83383702,-747858.230213257 -1047256.34484114,-746987.422501564 -1047117.24501064,-746055.477865577 -1047346.15080749,-745013.54241206 -1046963.62040875,-745131.147256472 -1046749.00961149,-746867.324429573 -1046542.44469844,-747363.339817001 -1046057.93035449,-747360.403410702 -1045473.07971367,-749174.389733873 -1045662.94329995,-749837.213254003 -1045370.60987516,-750624.978994874 -1045280.38965226,-751258.973510218 -1045402.74991068,-751953.122344327 -1045834.59267476,-752426.019602201 -1045771.26091993,-752856.640399012 -1045134.7395092,-752791.896926471 -1044832.58096542,-752525.119854255 -1044612.79678549,-753083.432547445 -1044242.43612872,-753440.578008377 -1043468.07416883,-754368.597135599 -1043141.81803637,-754560.54348724 -1042579.26870126,-754472.894468259 -1042302.23736555,-755920.204842888 -1041706.10810196,-756361.064728634 -1042708.67138226),(-752696.582264945 -1042798.15216196,-752376.842313878 -1043484.66436813,-751833.055047653 -1043739.54022112,-751206.057889044 -1044392.81097818,-750626.596733547 -1044262.54436239,-749704.750678014 -1044364.22764946,-749121.289961566 -1044647.75495347,-747248.566861437 -1044471.34138941,-746445.862157845 -1044756.05351218,-746195.78596424 -1045306.45470876,-746280.74481549 -1045654.85709522,-744750.709775691 -1045809.44076151,-744635.848603867 -1045111.70377181,-744284.682855904 -1044793.70482277,-743245.969783227 -1044669.46668886,-742539.232887204 -1045074.89765459,-742636.257143313 -1044172.29222667,-742323.392213446 -1043420.1383202,-742383.057597982 -1042883.81102861,-742164.654162367 -1042639.04087797,-739573.27100736 -1042324.51358455,-738880.93860558 -1041749.40524217,-738877.475737784 -1041524.66432664,-738902.442156953 -1041375.40912905,-739663.693831258 -1041199.64145256,-740182.999865637 -1041483.71341608,-740619.380761203 -1041107.62045287,-740836.008730007 -1041151.28644028,-740790.74461461 -1042006.24280726,-740951.867803978 -1042269.92978203,-741306.00966012 -1042430.64218524,-741720.135560241 -1042244.61231479,-741836.900944989 -1041813.50758169,-742604.967022715 -1041736.04571688,-743410.998862115 -1042188.56577933,-744519.413443193 -1042279.43842234,-745270.794067237 -1041940.98927321,-747282.319529892 -1042249.94045361,-747915.11104086 -1041972.96489907,-748745.232366707 -1042407.2893804,-749327.29005169 -1042283.54946905,-749612.768742828 -1042579.49141662,-750661.321894521 -1042832.1386157,-752696.582264945 -1042798.15216196),(-738955.425650758 -1043220.05519279,-740362.895187617 -1043643.68986293,-741110.640400008 -1043653.20913296,-741591.77002793 -1044270.59069244,-741463.375669916 -1045058.3187827,-740653.990950193 -1045581.24145829,-739925.819436513 -1045301.71067015,-739130.668737148 -1045447.26644777,-738360.877982269 -1045295.03466679,-737034.964478665 -1046108.1817555,-737098.477249924 -1045631.09687524,-736748.5867607 -1044477.65412336,-735996.987242071 -1042989.49536963,-737786.063282474 -1042613.21822052,-738955.425650758 -1043220.05519279),(-744158.840354908 -1048077.62013337,-744421.065760769 -1048665.70440892,-742524.205148695 -1048676.17371751,-741258.766144278 -1048559.94777496,-741100.219084421 -1048222.63091464,-740524.348189627 -1047762.18908905,-741000.315356821 -1047254.10141912,-741142.015875885 -1046570.40527516,-741899.854449591 -1046003.0445108,-742973.319769275 -1046066.54966082,-743464.171246417 -1045677.96176731,-743627.649898699 -1045728.27325046,-743818.432442557 -1047606.94292593,-744158.840354908 -1048077.62013337),(-739944.322739842 -1046594.5727352,-739757.64622317 -1046680.53439906,-739674.098375623 -1046424.29286159,-739875.518053636 -1046405.4711313,-739944.322739842 -1046594.5727352))"
