WKT,
"POLYGON ((-733972.62 -1034123.26,-733688.2 -1035942.8,-729213.46 -1037410.38,-729450.7 -1040138.2,-725423.25 -1041433.17,-725780.83 -1043192.25,-722624.93 -1045447.81,-723270.82 -1047385.96,-727739.45 -1048495.69,-726370.23 -1053556.87,-728669.1 -1055379.25,-732445.79 -1052408.96,-736428.76 -1052488.27,-741666.22 -1056270.4,-745995.53 -1055658.26,-746843.46 -1058799.6,-750862.9 -1057515.6,-749853.42 -1052912,-752706.57 -1051711.71,-751257.87 -1049015.45,-755527.3 -1044527.5,-752316.16 -1042855.86,-754712.75 -1039563.96,-756519.02 -1039381.92,-750578.37 -1037153.08,-749518.58 -1038966.38,-746660.65 -1039275.5,-745824.1 -1035796.8,-743857.39 -1036809.93,-733972.62 -1034123.26))"
"POLYGON ((-728312.79 -1064692.04,-725634.85 -1066185.76,-726212.17 -1068991.14,-723880.96 -1068212.92,-720530.77 -1069989.76,-718091.98 -1068319.87,-714270.65 -1070724.41,-712078.77 -1068960.74,-710543.44 -1069677.4,-711641.53 -1074369.44,-709747.89 -1075167.21,-710746.81 -1076881.92,-708946.1 -1077872.8,-710082.51 -1078506.03,-709249.78 -1081150.32,-705879.19 -1081264.06,-706688.77 -1083127.99,-701487.2 -1087621.76,-700452.21 -1090386.58,-695323.9 -1092144.38,-696230.67 -1091985.37,-696288.6 -1092646.85,-694649.15 -1093263,-694513.65 -1096529.84,-691006.78 -1097219.61,-690853.48 -1101863.5,-696249.76 -1102315.5,-697070.62 -1105003.79,-700165.99 -1102206.69,-704814.87 -1103435.54,-709953.98 -1101437.56,-711021.28 -1102440.73,-709478.8 -1104206.16,-713356.32 -1103923.37,-713197.9 -1106534.75,-716017.95 -1107700.06,-717694.73 -1102563.4,-720181.88 -1103443.89,-725172.29 -1097736.46,-728616.83 -1100490.66,-728325.11 -1105463.47,-731497.88 -1105511.43,-735394.73 -1109607.96,-736329.9 -1107669.1,-740466.38 -1106848.78,-738261.38 -1102940.5,-739586.46 -1097722.8,-742912.65 -1096250.14,-741953.86 -1094555.65,-743740.84 -1091502.26,-740972.7 -1088614.24,-742332.12 -1084795.02,-745487.48 -1086054.68,-747022.47 -1081912.48,-749060.68 -1081639.31,-749172.84 -1079886.67,-747262.78 -1079313.23,-748017.36 -1075484.03,-746513.7 -1075431.46,-746455.04 -1072346.95,-744373.6 -1071410.18,-744326 -1069476.73,-746049.78 -1068590.05,-742321.31 -1067910.26,-742080.07 -1069463.53,-739016.13 -1069492.23,-738310.42 -1066791.56,-734344.64 -1066549.35,-732134.54 -1067954.02,-731091.35 -1066667.71,-729629.06 -1068562.7,-727986.05 -1066868.28,-728312.79 -1064692.04))"
"POLYGON ((-709262.88 -1101408.23,-704814.87 -1103435.54,-700165.99 -1102206.69,-697070.62 -1105003.79,-695282.46 -1101840.29,-684551.31 -1103853.79,-683066.4 -1102095.36,-677166.87 -1108291.55,-679507.37 -1109302.02,-681744.3 -1114735.65,-679722.89 -1117252.36,-684445.21 -1120782.04,-682559.81 -1126623.62,-684762.22 -1128925.31,-682081.91 -1131742.88,-685504.16 -1131869.87,-684762.03 -1135033.66,-687089.93 -1134425.04,-686734.17 -1136898.42,-688110.11 -1137108.35,-689274.26 -1141646.12,-693343.73 -1140474.66,-695670.23 -1146776.33,-700108.28 -1144133.42,-702199.17 -1146157.26,-704093.26 -1145343.46,-704842.09 -1142258.19,-706718.22 -1142800.45,-708300.15 -1141356.38,-706477.37 -1141908.78,-705988.15 -1139600.2,-708941.05 -1138991.96,-710913.18 -1136009,-714882.91 -1137661.65,-719474.49 -1130804.5,-717051.78 -1128689.2,-719992.62 -1125933.97,-715166.05 -1114430.45,-717044.67 -1110767.66,-713861.84 -1110084.67,-713356.32 -1103923.37,-709478.8 -1104206.16,-711021.28 -1102440.73,-709262.88 -1101408.23))"
"POLYGON ((-776712.02 -1097345.22,-775561.81 -1098140.77,-776649.77 -1100611.7,-775182.15 -1101395.33,-773697.19 -1100502.98,-766500.08 -1102117.79,-764721.17 -1098988.85,-761820.75 -1098718.41,-757344.86 -1102560,-757873.75 -1103887.01,-755219.71 -1104246.36,-753534.8 -1102664.61,-751710.05 -1103604.84,-751937.16 -1101218.77,-747721.5 -1105297.72,-749820.78 -1107379.96,-749737.42 -1110813.92,-748310.53 -1111817.57,-749678.82 -1116928.9,-752141.38 -1117786.3,-750996.28 -1122631.67,-753628.03 -1123009.35,-755040.81 -1126834.88,-757821.94 -1126199.75,-757926.94 -1128633.53,-761391.49 -1128248.67,-761483.06 -1132861.83,-759694.27 -1136669.35,-764888.48 -1135029.03,-764043.8 -1139961.5,-768631.99 -1143931.13,-773254.13 -1142451.75,-772729.03 -1140529.24,-775232.75 -1140512.16,-775084.94 -1138011.54,-779097.82 -1137596.45,-781097.31 -1130938.68,-782860.67 -1129850.15,-781897.77 -1129307.21,-783268.86 -1125131.71,-785712.55 -1122563.68,-783566.31 -1118169.49,-784412.06 -1117403.99,-782885.61 -1117406.93,-783856.07 -1116230.36,-782316.9 -1115738.25,-784627.23 -1113837.7,-782946.23 -1113683.15,-784915.57 -1109604.65,-781158.01 -1107403.11,-783028.4 -1106919.52,-782360.04 -1105123.91,-784126.49 -1105180.66,-784645.73 -1102999.42,-786783.71 -1102644.73,-785184.04 -1101001.12,-781694.78 -1101347.86,-780423.41 -1097947.43,-776712.02 -1097345.22))"
"POLYGON ((-814414.77 -1139697.11,-810200.65 -1137119.45,-805904.24 -1139324.25,-804728.89 -1141833.14,-798132.82 -1141632.11,-797442.9 -1145517.91,-790706.75 -1145104.34,-789746.89 -1142416.4,-788788.77 -1144614.85,-786429.07 -1143922.99,-786861.16 -1145526.98,-784846.74 -1146243.97,-784560.44 -1148471.88,-780645.62 -1149866.44,-773012.43 -1150505.35,-769721.59 -1148252.39,-770984.67 -1153224.08,-768553.44 -1158732.53,-770445.39 -1158319.39,-771028.44 -1160071.28,-775832.19 -1161552.16,-779004.08 -1168562.94,-777486.24 -1170908.36,-778804.74 -1171123.92,-777639.86 -1171143.53,-778880.14 -1173210.23,-782404.75 -1170006.4,-795363.3 -1169800,-794439.71 -1180477.78,-797064.11 -1184848.93,-798359.99 -1183721.9,-799789.57 -1186052.25,-803029.02 -1182519.56,-806976.9 -1181454.02,-806459.2 -1178944.96,-807547 -1175063.43,-809548.66 -1174280.34,-810640.35 -1168326.92,-815560.87 -1168262.53,-817386.95 -1160471.82,-819044.68 -1161169.62,-820452.89 -1157522.65,-822868.86 -1157339.5,-823653.18 -1155191.59,-821269.89 -1149641.42,-817217.16 -1147291.4,-818564.74 -1142618.69,-817139.46 -1142325.94,-817198.14 -1138081.32,-814414.77 -1139697.11))"
"POLYGON ((-795653.24 -1099537.99,-794119.01 -1098697.03,-793088.88 -1100679.38,-790620.06 -1099442.1,-788795.82 -1100936.59,-789640.6 -1101565.25,-784645.73 -1102999.42,-784126.49 -1105180.66,-782360.04 -1105123.91,-783028.4 -1106919.52,-781158.01 -1107403.11,-784915.57 -1109604.65,-782946.23 -1113683.15,-784627.23 -1113837.7,-782316.9 -1115738.25,-783856.07 -1116230.36,-782885.61 -1117406.93,-784412.06 -1117403.99,-783566.31 -1118169.49,-785712.55 -1122563.68,-783268.86 -1125131.71,-781897.77 -1129307.21,-782860.67 -1129850.15,-781097.31 -1130938.68,-779097.82 -1137596.45,-774398.4 -1138444.68,-775431.98 -1139976.84,-772729.03 -1140529.24,-772860.76 -1142723.74,-767418.51 -1143660.44,-770965.62 -1146838.4,-770791.58 -1149779.18,-774750.51 -1150563.48,-784289.59 -1148690.56,-784846.74 -1146243.97,-786861.16 -1145526.98,-786429.07 -1143922.99,-788788.77 -1144614.85,-789746.89 -1142416.4,-790706.75 -1145104.34,-797924.89 -1145444.69,-798132.82 -1141632.11,-804728.89 -1141833.14,-806640.87 -1138747.62,-809594.55 -1138128.56,-809107.49 -1134698.35,-806953.57 -1134155.5,-808651.15 -1130153.29,-804966.08 -1127446.6,-806794.86 -1127091.97,-807141.7 -1124702.21,-804745.35 -1124808.66,-804892.5 -1121425.88,-801259.03 -1120539.06,-798994.08 -1115817.01,-800863.9 -1112084.25,-797990.65 -1108450.28,-799608.69 -1106258.23,-799704.34 -1100159.91,-795653.24 -1099537.99))"
"POLYGON ((-725172.29 -1097736.46,-720181.88 -1103443.89,-718261.13 -1101967.22,-717196.52 -1106413.71,-714339.23 -1107210.82,-713709 -1109787.47,-717044.67 -1110767.66,-715166.05 -1114430.45,-719992.62 -1125933.97,-717069.87 -1128476.7,-719474.49 -1130804.5,-717841.44 -1132873.61,-722950.4 -1134039.58,-720787.77 -1136242.53,-723123.02 -1138552.81,-723381.12 -1141415.36,-727964.21 -1142770.64,-732237.44 -1141097.22,-731325.59 -1145781.05,-728740.41 -1146463.59,-731531.73 -1149170.92,-728554.77 -1153384.39,-729789.83 -1154515.2,-730672 -1152128.1,-734591.48 -1152943.84,-735998.31 -1149123.72,-740356.33 -1148321.67,-743002.16 -1145250.78,-742344.69 -1143808.23,-744617.55 -1142607.31,-744293.53 -1139314.91,-749908.51 -1137903.41,-752090.48 -1132467.1,-755276.22 -1133756.99,-756329.83 -1128062.54,-753313.89 -1125042.61,-753628.03 -1123009.35,-750996.28 -1122631.67,-752141.38 -1117786.3,-749678.82 -1116928.9,-748310.53 -1111817.57,-749737.42 -1110813.92,-749820.78 -1107379.96,-747094.46 -1103236.52,-741139.14 -1105685.86,-738996.95 -1104512.12,-740466.38 -1106848.78,-736329.9 -1107669.1,-735394.73 -1109607.96,-731497.88 -1105511.43,-728260.98 -1105411,-728616.83 -1100490.66,-725172.29 -1097736.46))"
"POLYGON ((-770462.56 -1042975.85,-764980.59 -1043579.43,-763083.94 -1047409.52,-760352.67 -1048302.91,-761355.84 -1049962.2,-758139.37 -1049594.25,-758753.62 -1051484.83,-756210.32 -1053207.92,-757815.35 -1054836.4,-756202.21 -1057654.79,-759103.91 -1058372.86,-760492.21 -1062746.48,-762841.61 -1065172.81,-765562.74 -1064825.93,-773641.93 -1073429.08,-774589.06 -1071357.15,-776492.81 -1071776.98,-778069.48 -1067226.42,-782172.94 -1069156.15,-782820.05 -1073572.02,-785922.46 -1075328.14,-785317.2 -1076781.12,-786771.06 -1077385.2,-787366.85 -1076158.73,-788184.73 -1078468,-790280.59 -1079178.35,-791159.84 -1072837.28,-793403.86 -1072634.52,-790608.03 -1067132.49,-789763.7 -1061013.86,-787918.06 -1061312.28,-788399.59 -1056612.24,-787036.62 -1054686,-788763.35 -1054495.72,-787731.64 -1052806.47,-788984.85 -1051032.05,-787010.3 -1050114.32,-780785.85 -1052246.06,-780574.57 -1049895.27,-777458.55 -1047329.55,-778166.49 -1045852.93,-775279.05 -1047505.76,-774038.44 -1044918.59,-770462.56 -1042975.85))"
"POLYGON ((-769653.93 -1013457.37,-770074.13 -1011512.26,-767149.67 -1010286.49,-758864.1 -1013444.39,-755961.65 -1013457.28,-755744.3 -1012266.77,-750648.49 -1015743.99,-748433.96 -1015275.55,-747712.82 -1018576.05,-754690.9 -1024707.31,-749350.79 -1028350.16,-755114.89 -1032439.92,-757543.8 -1039438.25,-760503.89 -1039662.35,-762041.17 -1043750.19,-770462.56 -1042975.85,-774162.17 -1044927.76,-775368.14 -1042588.21,-777812.73 -1042175.27,-777807.28 -1039964.2,-781469.54 -1035109.68,-780486.44 -1032514.14,-777530.98 -1034210.99,-775807.71 -1033506.3,-776114.88 -1029070.09,-774943.56 -1027573.16,-773927.66 -1028320.83,-777370.96 -1020992.52,-779017.72 -1020833.78,-777262.36 -1020509.55,-777336.82 -1020252.78,-779783.08 -1019684.3,-778395.88 -1017460.05,-773830.51 -1017006.17,-772641.1 -1014202.75,-769874.07 -1014926.58,-769653.93 -1013457.37))"
"POLYGON ((-681752.32 -1043918.06,-679470.37 -1043267.87,-669448.9 -1048436.73,-670524.99 -1050863.52,-672098.12 -1049997.42,-673316.64 -1051213.04,-671367.59 -1052288.17,-673081.88 -1052302.2,-672805.38 -1054912.89,-675552.2 -1055391.3,-673741.53 -1056647.35,-676644.17 -1056897.11,-674151.04 -1059757.87,-678181.58 -1057465.35,-680585.62 -1058428.46,-679968.61 -1061726,-683749.69 -1060894.26,-685153.75 -1064197.97,-685877.33 -1062373.5,-690431.38 -1065031.46,-691655.53 -1063754.36,-694574.57 -1064205.39,-696802.1 -1068059.09,-701977.07 -1066515.04,-703905.57 -1071524.12,-705561.19 -1068938.38,-708373.32 -1070007.06,-708969.5 -1066696.85,-711478.45 -1065629.15,-711986.49 -1063981.75,-710448.29 -1062621.26,-709488.32 -1062645.03,-709342.6 -1064148.7,-708607.36 -1064239.19,-707256.57 -1058839.24,-710926.65 -1058010.8,-711993 -1053409.63,-716580.48 -1055692.37,-720365.91 -1053251.24,-719498.07 -1048007.43,-720888.41 -1046053.19,-716252.32 -1043381.25,-714241.09 -1046515.78,-705677.52 -1044104.45,-707020.28 -1047328.02,-705437.39 -1048003.23,-704368 -1046167.26,-701760.2 -1047464.4,-701022.7 -1045367.8,-698903.49 -1045553.65,-694155.51 -1050031.22,-693008.76 -1048036.55,-689711.55 -1049597.66,-688299.83 -1047730.09,-682418.91 -1048812.94,-681043.15 -1047153.68,-681752.32 -1043918.06))"
